city,state,house_size,bed,bath,price
Los Angeles,California,1473.0,3.0,2.0,960000.0
Los Angeles,California,1780.0,3.0,4.0,999000.0
Los Angeles,California,10786.0,,21.0,4200000.0
Los Angeles,California,15260.0,18.0,18.0,4500000.0
Los Angeles,California,34291.0,17.0,48.0,9250000.0
Los Angeles,California,460.0,,1.0,299500.0
Los Angeles,California,1524.0,3.0,2.0,860100.0
Los Angeles,California,1704.0,2.0,3.0,850000.0
Los Angeles,California,3657.0,9.0,5.0,1790000.0
Los Angeles,California,2128.0,3.0,3.0,849000.0
Los Angeles,California,940.0,2.0,2.0,619000.0
Los Angeles,California,24204.0,,60.0,11950000.0
Los Angeles,California,460.0,,1.0,299000.0
Los Angeles,California,5001.0,12.0,9.0,2298000.0
Los Angeles,California,1216.0,2.0,2.0,735000.0
Los Angeles,California,7790.0,6.0,6.0,1450000.0
Los Angeles,California,1160.0,3.0,2.0,699000.0
Los Angeles,California,1176.0,2.0,2.0,550000.0
Los Angeles,California,1653.0,4.0,2.0,950000.0
Los Angeles,California,4646.0,11.0,5.0,1188800.0
Los Angeles,California,4680.0,8.0,4.0,1395000.0
Los Angeles,California,4280.0,6.0,5.0,1375000.0
Los Angeles,California,1440.0,3.0,1.0,1351000.0
Los Angeles,California,1000.0,2.0,2.0,650000.0
Los Angeles,California,1284.0,2.0,2.0,799000.0
Los Angeles,California,3436.0,,4.0,1200000.0
Los Angeles,California,960.0,2.0,2.0,629000.0
Los Angeles,California,4310.0,10.0,3.0,1795000.0
Los Angeles,California,1772.0,3.0,2.0,1395000.0
Los Angeles,California,2936.0,,,1499900.0
Los Angeles,California,5269.0,7.0,5.0,1650000.0
Los Angeles,California,4532.0,8.0,4.0,1475000.0
Los Angeles,California,1575.0,3.0,3.0,1700000.0
Los Angeles,California,4693.0,14.0,6.0,1448800.0
Los Angeles,California,6308.0,12.0,9.0,2500000.0
Los Angeles,California,13846.0,22.0,22.0,5150000.0
Los Angeles,California,5864.0,13.0,8.0,1990000.0
Los Angeles,California,3360.0,7.0,7.0,1650000.0
Los Angeles,California,2775.0,,5.0,1390000.0
Los Angeles,California,8276.0,12.0,12.0,2500000.0
Los Angeles,California,1414.0,3.0,1.0,1300000.0
Los Angeles,California,2420.0,3.0,2.0,2995000.0
Los Angeles,California,4349.0,14.0,6.0,2000000.0
Los Angeles,California,3469.0,,,1725000.0
Los Angeles,California,3436.0,,,1725000.0
Los Angeles,California,3524.0,4.0,4.0,2500000.0
Los Angeles,California,,,,1395000.0
Los Angeles,California,1734.0,4.0,2.0,645000.0
Los Angeles,California,1326.0,3.0,1.0,700000.0
Los Angeles,California,2457.0,6.0,3.0,850000.0
Los Angeles,California,3684.0,7.0,2.0,799950.0
Los Angeles,California,6006.0,7.0,5.0,1250000.0
Los Angeles,California,7394.0,18.0,13.0,3626000.0
Los Angeles,California,2336.0,4.0,2.0,937000.0
Los Angeles,California,2128.0,3.0,,829000.0
Los Angeles,California,1291.0,3.0,3.0,590000.0
Los Angeles,California,3763.0,4.0,3.0,1050000.0
Los Angeles,California,2741.0,18.0,12.0,949000.0
Los Angeles,California,1288.0,3.0,2.0,839900.0
Los Angeles,California,15200.0,6.0,24.0,5995000.0
Los Angeles,California,3954.0,5.0,3.0,1199000.0
Los Angeles,California,1248.0,3.0,1.0,898000.0
Los Angeles,California,1464.0,3.0,2.0,885000.0
Los Angeles,California,2453.0,2.0,5.0,1000000.0
Los Angeles,California,1852.0,3.0,2.0,850000.0
Los Angeles,California,2236.0,5.0,4.0,1300000.0
Los Angeles,California,2704.0,4.0,2.0,1190000.0
Los Angeles,California,2442.0,4.0,2.0,1100000.0
Los Angeles,California,2416.0,4.0,2.0,1445000.0
Los Angeles,California,2946.0,4.0,,995000.0
Los Angeles,California,8582.0,,16.0,5595000.0
Los Angeles,California,5458.0,12.0,4.0,1150000.0
Los Angeles,California,5443.0,22.0,20.0,2195000.0
Los Angeles,California,3040.0,8.0,8.0,1650000.0
Los Angeles,California,4100.0,11.0,11.0,2395000.0
Los Angeles,California,4246.0,12.0,10.0,3050000.0
Los Angeles,California,2670.0,4.0,4.0,1210000.0
Los Angeles,California,8062.0,,16.0,2500000.0
Los Angeles,California,1908.0,4.0,3.0,975000.0
Los Angeles,California,3407.0,13.0,13.0,2575000.0
Los Angeles,California,4098.0,9.0,,1580000.0
Los Angeles,California,1404.0,2.0,1.0,1250000.0
Los Angeles,California,7982.0,12.0,12.0,3245000.0
Los Angeles,California,7026.0,6.0,12.0,2700000.0
Los Angeles,California,2202.0,4.0,2.0,1900000.0
Los Angeles,California,1686.0,3.0,1.0,2095000.0
Los Angeles,California,4150.0,9.0,9.0,3499000.0
Los Angeles,California,,,,1950000.0
Los Angeles,California,,,,1850000.0
Los Angeles,California,1375.0,2.0,1.0,799999.0
Los Angeles,California,1422.0,3.0,3.0,810000.0
Los Angeles,California,660.0,1.0,1.0,390000.0
Los Angeles,California,618.0,1.0,1.0,379900.0
Los Angeles,California,741.0,1.0,1.0,414900.0
Los Angeles,California,1100.0,2.0,2.0,539900.0
Los Angeles,California,2269.0,4.0,3.0,1490000.0
Los Angeles,California,2180.0,3.0,2.0,1375000.0
Los Angeles,California,1100.0,2.0,1.0,350000.0
Los Angeles,California,2294.0,2.0,2.0,1199000.0
Los Angeles,California,1210.0,2.0,1.0,675000.0
Los Angeles,California,2380.0,4.0,2.0,797000.0
Los Angeles,California,1443.0,2.0,2.0,985000.0
Los Angeles,California,8746.0,,16.0,3995000.0
Los Angeles,California,972.0,2.0,1.0,445000.0
Los Angeles,California,2846.0,,,1095000.0
Los Angeles,California,1514.0,4.0,3.0,900000.0
Los Angeles,California,1569.0,3.0,2.0,999000.0
Los Angeles,California,1657.0,3.0,3.0,850000.0
Los Angeles,California,1832.0,3.0,3.0,950000.0
Los Angeles,California,830.0,1.0,1.0,619000.0
Los Angeles,California,1290.0,2.0,2.0,815000.0
