city,state,house_size,bed,bath,price
Miami,Florida,2665.0,5.0,,569990.0
Miami,Florida,5976.0,6.0,7.0,5580000.0
Miami,Florida,1668.0,3.0,,388990.0
Miami,Florida,1668.0,3.0,,404990.0
Miami,Florida,1732.0,3.0,,496990.0
Miami,Florida,2183.0,4.0,,537990.0
Miami,Florida,2439.0,4.0,,557990.0
Miami,Florida,1668.0,3.0,,425990.0
Miami,Florida,1334.0,3.0,,341990.0
Miami,Florida,,4.0,2.0,439990.0
Miami,Florida,2439.0,4.0,,642990.0
Miami,Florida,1545.0,3.0,,397990.0
Miami,Florida,1732.0,3.0,,596990.0
Miami,Florida,2183.0,4.0,,619990.0
Miami,Florida,2665.0,5.0,,648990.0
Miami,Florida,2806.0,5.0,,768990.0
Miami,Florida,2987.0,5.0,,665990.0
Miami,Florida,3468.0,5.0,,799990.0
Miami,Florida,1900.0,4.0,3.0,462000.0
Miami,Florida,1825.0,3.0,2.0,550000.0
Miami,Florida,1070.0,3.0,1.0,399980.0
Miami,Florida,1454.0,3.0,2.0,672000.0
Miami,Florida,1828.0,4.0,,369990.0
Miami,Florida,1545.0,3.0,,380990.0
Miami,Florida,1183.0,2.0,2.0,350000.0
Miami,Florida,1489.0,3.0,,375990.0
Miami,Florida,1334.0,3.0,,369990.0
Miami,Florida,1393.0,3.0,2.0,498000.0
Miami,Florida,1414.0,3.0,,409990.0
Miami,Florida,1501.0,3.0,,413990.0
Miami,Florida,1414.0,3.0,,387990.0
Miami,Florida,1414.0,3.0,,372990.0
Miami,Florida,1621.0,3.0,,424990.0
Miami,Florida,6045.0,6.0,7.0,2500000.0
Miami,Florida,,5.0,8.0,669900.0
Miami,Florida,4337.0,4.0,5.0,2150000.0
Miami,Florida,832.0,2.0,1.0,199900.0
Miami,Florida,1919.0,4.0,,449990.0
Miami,Florida,1866.0,3.0,,445990.0
Miami,Florida,1545.0,3.0,,420990.0
Miami,Florida,1334.0,3.0,,407990.0
Miami,Florida,2249.0,4.0,4.0,616999.0
Miami,Florida,1489.0,3.0,,416990.0
Miami,Florida,1725.0,3.0,,437990.0
Miami,Florida,1334.0,3.0,,385990.0
Miami,Florida,1489.0,3.0,,392990.0
Miami,Florida,938.0,3.0,1.0,350000.0
Miami,Florida,955.0,2.0,2.0,245000.0
Miami,Florida,1075.0,2.0,2.0,260000.0
Miami,Florida,1485.0,3.0,2.0,395000.0
Miami,Florida,588.0,1.0,1.0,180000.0
Miami,Florida,1545.0,3.0,2.0,423000.0
Miami,Florida,1551.0,4.0,3.0,499900.0
Miami,Florida,1651.0,3.0,2.0,445899.0
Miami,Florida,2817.0,4.0,4.0,1198000.0
Miami,Florida,,4.0,3.0,650000.0
Miami,Florida,2771.0,5.0,3.0,1189000.0
Miami,Florida,4396.0,5.0,4.0,1995000.0
Miami,Florida,1900.0,4.0,3.0,499999.0
Miami,Florida,5166.0,6.0,7.0,3750000.0
Miami,Florida,2413.0,3.0,2.0,275000.0
Miami,Florida,1200.0,3.0,2.0,290000.0
Miami,Florida,1200.0,3.0,2.0,290000.0
Miami,Florida,2190.0,4.0,2.0,545000.0
Miami,Florida,2663.0,3.0,4.0,629000.0
Miami,Florida,1639.0,4.0,2.0,400000.0
Miami,Florida,2000.0,4.0,3.0,470000.0
Miami,Florida,1728.0,3.0,2.0,429900.0
Miami,Florida,1020.0,2.0,1.0,295000.0
Miami,Florida,1960.0,4.0,2.0,459900.0
Miami,Florida,3104.0,3.0,4.0,1950000.0
Miami,Florida,2251.0,5.0,3.0,740000.0
Miami,Florida,1536.0,4.0,2.0,479000.0
Miami,Florida,,4.0,3.0,540000.0
Miami,Florida,1075.0,2.0,2.0,240000.0
Miami,Florida,1130.0,3.0,2.0,299999.0
Miami,Florida,1616.0,3.0,3.0,399000.0
Miami,Florida,2886.0,5.0,8.0,604990.0
Miami,Florida,1760.0,4.0,3.0,550000.0
Miami,Florida,1510.0,3.0,3.0,355900.0
Miami,Florida,1690.0,3.0,2.0,225000.0
Miami,Florida,1632.0,3.0,2.0,299000.0
Miami,Florida,1622.0,3.0,2.0,299000.0
Miami,Florida,851.0,3.0,1.0,350000.0
Miami,Florida,1303.0,3.0,3.0,349900.0
Miami,Florida,,,,3309989.0
Miami,Florida,7714.0,6.0,7.0,7800000.0
Miami,Florida,1170.0,3.0,2.0,190000.0
Miami,Florida,650.0,1.0,1.0,180000.0
Miami,Florida,936.0,2.0,2.0,399000.0
Miami,Florida,891.0,2.0,1.0,250000.0
Miami,Florida,1798.0,4.0,3.0,447000.0
Miami,Florida,1006.0,2.0,1.0,347000.0
Miami,Florida,1948.0,4.0,4.0,475000.0
Miami,Florida,980.0,3.0,1.0,225000.0
Miami,Florida,2341.0,4.0,2.0,950000.0
Miami,Florida,5128.0,3.0,3.0,14995000.0
Miami,Florida,2415.0,3.0,2.0,1000000.0
Miami,Florida,2166.0,4.0,3.0,1100000.0
Miami,Florida,4451.0,5.0,5.0,4000000.0
Miami,Florida,,,,589900.0
Miami,Florida,1170.0,3.0,2.0,205000.0
Miami,Florida,4315.0,5.0,5.0,3199000.0
Miami,Florida,1759.0,3.0,2.0,515000.0
Miami,Florida,2203.0,4.0,3.0,690000.0
Miami,Florida,3105.0,4.0,3.0,654900.0
Miami,Florida,,3.0,2.0,450000.0
Miami,Florida,2410.0,5.0,3.0,845000.0
Miami,Florida,940.0,2.0,2.0,259900.0
