,city,state,house_size,bed,bath,price,price_range,city_encoded
239,McLean,Virginia,7125.0,7.0,8.0,2850000.0,2M-5M,0
240,McLean,Virginia,8450.0,5.0,7.0,9150000.0,5M-10M,0
241,McLean,Virginia,7315.0,6.0,7.0,2435000.0,2M-5M,0
242,McLean,Virginia,22000.0,10.0,15.0,22000000.0,10M-50M,0
243,McLean,Virginia,1628.0,3.0,4.0,864000.0,0-2M,0
244,McLean,Virginia,7711.0,6.0,8.0,3100000.0,2M-5M,0
245,McLean,Virginia,1228.0,2.0,1.0,619000.0,0-2M,0
246,McLean,Virginia,1612.0,2.0,3.0,970000.0,0-2M,0
247,McLean,Virginia,1586.0,3.0,3.0,822950.0,0-2M,0
248,McLean,Virginia,1338.0,2.0,2.0,715000.0,0-2M,0
249,McLean,Virginia,7018.0,7.0,9.0,6500000.0,5M-10M,0
250,McLean,Virginia,6474.0,4.0,7.0,1700000.0,0-2M,0
251,McLean,Virginia,1132.0,2.0,2.0,489000.0,0-2M,0
252,McLean,Virginia,1504.0,3.0,2.0,678900.0,0-2M,0
253,McLean,Virginia,2028.0,3.0,3.0,675000.0,0-2M,0
254,McLean,Virginia,1617.0,2.0,2.0,1548000.0,0-2M,0
255,McLean,Virginia,7624.0,6.0,7.0,3100000.0,2M-5M,0
256,McLean,Virginia,7787.0,6.0,7.0,2599999.0,2M-5M,0
257,McLean,Virginia,8839.0,6.0,10.0,5250000.0,5M-10M,0
258,McLean,Virginia,689.0,1.0,1.0,249000.0,0-2M,0
259,McLean,Virginia,7762.0,6.0,5.0,3400000.0,2M-5M,0
260,McLean,Virginia,2440.0,2.0,3.0,1325000.0,0-2M,0
261,McLean,Virginia,801.0,1.0,1.0,425000.0,0-2M,0
262,McLean,Virginia,11508.0,4.0,7.0,6499999.0,5M-10M,0
263,McLean,Virginia,7268.0,6.0,7.0,3499000.0,2M-5M,0
264,McLean,Virginia,2350.0,2.0,3.0,2140000.0,2M-5M,0
265,McLean,Virginia,1490.0,2.0,2.0,1185000.0,0-2M,0
266,McLean,Virginia,6683.0,6.0,7.0,2950000.0,2M-5M,0
267,McLean,Virginia,3122.0,4.0,4.0,1450000.0,0-2M,0
268,McLean,Virginia,1950.0,2.0,3.0,1793000.0,0-2M,0
269,McLean,Virginia,10600.0,6.0,8.0,3999000.0,2M-5M,0
270,McLean,Virginia,1100.0,2.0,2.0,946000.0,0-2M,0
271,McLean,Virginia,5665.0,6.0,6.0,2588000.0,2M-5M,0
272,McLean,Virginia,7450.0,6.0,7.0,2465000.0,2M-5M,0
273,McLean,Virginia,1339.0,2.0,2.0,488000.0,0-2M,0
274,McLean,Virginia,7211.0,6.0,8.0,2390000.0,2M-5M,0
275,McLean,Virginia,1504.0,2.0,2.0,569999.0,0-2M,0
276,McLean,Virginia,2457.0,3.0,4.0,1238995.0,0-2M,0
277,McLean,Virginia,1516.0,2.0,2.0,1199000.0,0-2M,0
278,McLean,Virginia,6484.0,5.0,6.0,2350000.0,2M-5M,0
279,McLean,Virginia,2518.0,4.0,3.0,1125000.0,0-2M,0
280,McLean,Virginia,3958.0,5.0,4.0,1100000.0,0-2M,0
281,McLean,Virginia,3328.0,5.0,3.0,1059000.0,0-2M,0
282,McLean,Virginia,812.0,1.0,1.0,289900.0,0-2M,0
283,McLean,Virginia,1790.0,5.0,3.0,1050000.0,0-2M,0
284,McLean,Virginia,1507.0,3.0,2.0,549900.0,0-2M,0
285,McLean,Virginia,1180.0,2.0,2.0,369999.0,0-2M,0
286,McLean,Virginia,894.0,2.0,1.0,320000.0,0-2M,0
287,McLean,Virginia,1339.0,2.0,2.0,479000.0,0-2M,0
288,McLean,Virginia,1494.0,2.0,2.0,485000.0,0-2M,0
289,McLean,Virginia,7600.0,6.0,7.0,3149000.0,2M-5M,0
290,McLean,Virginia,6866.0,6.0,7.0,2030000.0,2M-5M,0
291,McLean,Virginia,4024.0,4.0,8.0,2050000.0,2M-5M,0
292,McLean,Virginia,4912.0,4.0,4.0,1699000.0,0-2M,0
293,McLean,Virginia,1034.0,2.0,2.0,344500.0,0-2M,0
294,McLean,Virginia,3239.0,4.0,3.0,1325000.0,0-2M,0
295,McLean,Virginia,902.0,1.0,1.0,345000.0,0-2M,0
296,McLean,Virginia,1077.0,2.0,2.0,395000.0,0-2M,0
297,McLean,Virginia,2438.0,3.0,3.0,4075000.0,2M-5M,0
298,McLean,Virginia,1229.0,2.0,2.0,420000.0,0-2M,0
299,McLean,Virginia,689.0,1.0,1.0,239000.0,0-2M,0
300,McLean,Virginia,9890.0,5.0,8.0,8295000.0,5M-10M,0
301,McLean,Virginia,736.0,1.0,1.0,334000.0,0-2M,0
302,McLean,Virginia,16000.0,7.0,10.0,4275000.0,2M-5M,0
303,McLean,Virginia,690.0,1.0,1.0,314900.0,0-2M,0
304,McLean,Virginia,6306.0,5.0,7.0,2895000.0,2M-5M,0
305,McLean,Virginia,2745.0,5.0,3.0,1325000.0,0-2M,0
306,McLean,Virginia,3343.0,5.0,4.0,1210000.0,0-2M,0
307,McLean,Virginia,1619.0,2.0,2.0,1365000.0,0-2M,0
308,McLean,Virginia,1524.0,2.0,3.0,720000.0,0-2M,0
309,McLean,Virginia,2400.0,5.0,3.0,1325000.0,0-2M,0
310,McLean,Virginia,7450.0,5.0,8.0,2550000.0,2M-5M,0
311,McLean,Virginia,2988.0,5.0,4.0,1560000.0,0-2M,0
312,McLean,Virginia,7709.0,5.0,7.0,2895000.0,2M-5M,0
313,McLean,Virginia,1132.0,2.0,2.0,414000.0,0-2M,0
314,McLean,Virginia,1229.0,2.0,2.0,380000.0,0-2M,0
315,McLean,Virginia,1685.0,3.0,2.0,610000.0,0-2M,0
316,McLean,Virginia,6983.0,5.0,7.0,2475000.0,2M-5M,0
317,McLean,Virginia,1141.0,2.0,2.0,372000.0,0-2M,0
318,McLean,Virginia,2480.0,4.0,3.0,1285000.0,0-2M,0
319,McLean,Virginia,2858.0,4.0,4.0,1050000.0,0-2M,0
320,McLean,Virginia,962.0,2.0,1.0,315000.0,0-2M,0
321,McLean,Virginia,12593.0,6.0,9.0,7950000.0,5M-10M,0
322,McLean,Virginia,1054.0,3.0,2.0,515000.0,0-2M,0
323,McLean,Virginia,5526.0,5.0,6.0,1689000.0,0-2M,0
324,McLean,Virginia,5152.0,5.0,6.0,1750000.0,0-2M,0
325,McLean,Virginia,6000.0,4.0,5.0,1767000.0,0-2M,0
326,McLean,Virginia,626.0,1.0,1.0,209950.0,0-2M,0
327,McLean,Virginia,4256.0,5.0,6.0,2795000.0,2M-5M,0
328,McLean,Virginia,1132.0,2.0,2.0,414500.0,0-2M,0
329,McLean,Virginia,3300.0,4.0,4.0,1250000.0,0-2M,0
330,McLean,Virginia,642.0,1.0,1.0,290000.0,0-2M,0
331,McLean,Virginia,973.0,2.0,2.0,342000.0,0-2M,0
332,McLean,Virginia,20000.0,7.0,11.0,5800000.0,5M-10M,0
333,McLean,Virginia,4616.0,5.0,5.0,1875000.0,0-2M,0
334,McLean,Virginia,5586.0,6.0,6.0,1990000.0,0-2M,0
335,McLean,Virginia,4535.0,5.0,3.0,1675000.0,0-2M,0
336,McLean,Virginia,15995.0,8.0,12.0,5999000.0,5M-10M,0
337,McLean,Virginia,10477.0,7.0,10.0,3031500.0,2M-5M,0
338,McLean,Virginia,3000.0,4.0,3.0,1000000.0,0-2M,0
339,McLean,Virginia,10280.0,5.0,9.0,4000000.0,2M-5M,0
340,McLean,Virginia,903.0,1.0,1.0,439900.0,0-2M,0
341,McLean,Virginia,1114.0,2.0,2.0,475000.0,0-2M,0
342,McLean,Virginia,2315.0,4.0,3.0,1175000.0,0-2M,0
343,McLean,Virginia,2842.0,3.0,3.0,980000.0,0-2M,0
344,McLean,Virginia,2261.0,4.0,4.0,1425000.0,0-2M,0
345,McLean,Virginia,3239.0,6.0,4.0,1295000.0,0-2M,0
346,McLean,Virginia,1554.0,4.0,4.0,899900.0,0-2M,0
347,McLean,Virginia,1050.0,2.0,2.0,342500.0,0-2M,0
348,McLean,Virginia,3616.0,3.0,5.0,1075000.0,0-2M,0
349,McLean,Virginia,6629.0,7.0,6.0,2490000.0,2M-5M,0
350,McLean,Virginia,6432.0,5.0,8.0,3198000.0,2M-5M,0
351,McLean,Virginia,1588.0,3.0,3.0,725000.0,0-2M,0
352,McLean,Virginia,735.0,1.0,1.0,325000.0,0-2M,0
353,McLean,Virginia,7823.0,7.0,8.0,3975000.0,2M-5M,0
354,McLean,Virginia,1350.0,5.0,3.0,850000.0,0-2M,0
355,McLean,Virginia,3153.0,4.0,5.0,1050000.0,0-2M,0
356,McLean,Virginia,1200.0,3.0,2.0,420000.0,0-2M,0
357,McLean,Virginia,5977.0,4.0,5.0,1850000.0,0-2M,0
358,McLean,Virginia,2097.0,3.0,3.0,859000.0,0-2M,0
359,McLean,Virginia,4264.0,4.0,5.0,1600000.0,0-2M,0
360,McLean,Virginia,2217.0,4.0,4.0,1195000.0,0-2M,0
361,McLean,Virginia,690.0,1.0,1.0,305000.0,0-2M,0
362,McLean,Virginia,1084.0,3.0,2.0,375000.0,0-2M,0
363,McLean,Virginia,6851.0,6.0,7.0,2849000.0,2M-5M,0
364,McLean,Virginia,1780.0,3.0,3.0,679900.0,0-2M,0
365,McLean,Virginia,1884.0,4.0,3.0,1289000.0,0-2M,0
366,McLean,Virginia,6100.0,5.0,5.0,1650000.0,0-2M,0
367,McLean,Virginia,998.0,2.0,2.0,419000.0,0-2M,0
368,McLean,Virginia,8750.0,5.0,7.0,3550000.0,2M-5M,0
369,McLean,Virginia,7054.0,5.0,7.0,2199000.0,2M-5M,0
370,McLean,Virginia,849.0,1.0,1.0,270000.0,0-2M,0
371,McLean,Virginia,1050.0,2.0,2.0,342900.0,0-2M,0
372,McLean,Virginia,1150.0,2.0,2.0,310000.0,0-2M,0
373,McLean,Virginia,753.0,1.0,1.0,355000.0,0-2M,0
374,McLean,Virginia,1034.0,2.0,2.0,365000.0,0-2M,0
375,McLean,Virginia,3917.0,5.0,3.0,1350000.0,0-2M,0
376,McLean,Virginia,3423.0,4.0,5.0,1099000.0,0-2M,0
