city,state,house_size,bed,bath,price
Santa Monica,California,1434.0,2.0,3.0,1199000.0
Santa Monica,California,885.0,2.0,2.0,825000.0
Santa Monica,California,1750.0,4.0,3.0,2390000.0
Santa Monica,California,5262.0,10.0,7.0,3325000.0
Santa Monica,California,2459.0,3.0,3.0,2195000.0
Santa Monica,California,868.0,1.0,1.0,675000.0
Santa Monica,California,1357.0,2.0,3.0,1495000.0
Santa Monica,California,3970.0,5.0,6.0,2475000.0
Santa Monica,California,1342.0,2.0,3.0,1899000.0
Santa Monica,California,728.0,1.0,1.0,699000.0
Santa Monica,California,2212.0,4.0,3.0,1765000.0
Santa Monica,California,2134.0,4.0,2.0,3250000.0
Santa Monica,California,2117.0,3.0,4.0,2500000.0
Santa Monica,California,2405.0,3.0,4.0,3448000.0
Santa Monica,California,1335.0,3.0,3.0,1125000.0
Santa Monica,California,6948.0,13.0,13.0,4200000.0
Santa Monica,California,1344.0,2.0,2.0,1349000.0
Santa Monica,California,4988.0,5.0,7.0,6750000.0
Santa Monica,California,1148.0,3.0,2.0,1750000.0
Santa Monica,California,7200.0,7.0,10.0,8995000.0
Santa Monica,California,,3.0,2.0,3450000.0
Santa Monica,California,2778.0,4.0,3.0,2500000.0
Santa Monica,California,1471.0,2.0,2.0,1099000.0
Santa Monica,California,6200.0,7.0,8.0,7250000.0
Santa Monica,California,1320.0,2.0,2.0,1550000.0
Santa Monica,California,2159.0,3.0,3.0,1499000.0
Santa Monica,California,583.0,,1.0,579000.0
Santa Monica,California,1495.0,,,1799000.0
Santa Monica,California,1680.0,3.0,2.0,2375000.0
Santa Monica,California,1813.0,3.0,5.0,1695000.0
Santa Monica,California,1328.0,3.0,2.0,1795000.0
Santa Monica,California,1573.0,2.0,3.0,1099000.0
Santa Monica,California,2147.0,3.0,3.0,2588000.0
Santa Monica,California,5183.0,4.0,6.0,6500000.0
Santa Monica,California,3005.0,3.0,4.0,3299000.0
Santa Monica,California,4738.0,5.0,4.0,6895000.0
Santa Monica,California,421.0,,1.0,589000.0
Santa Monica,California,1479.0,1.0,2.0,1498000.0
Santa Monica,California,2299.0,3.0,3.0,3950000.0
Santa Monica,California,1170.0,1.0,2.0,1069000.0
Santa Monica,California,1558.0,3.0,3.0,1195000.0
Santa Monica,California,1490.0,2.0,3.0,1099000.0
Santa Monica,California,3302.0,3.0,3.0,3750000.0
Santa Monica,California,474.0,1.0,1.0,590000.0
Santa Monica,California,1848.0,2.0,2.0,3999000.0
Santa Monica,California,1187.0,2.0,3.0,1049000.0
Santa Monica,California,2782.0,4.0,3.0,5495000.0
Santa Monica,California,5040.0,5.0,5.0,5950000.0
